f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones)_re","Medido (completo, 4 patrones)_im"
2990000000.0,3.7925813101316614,-2.4772889223988113,5.241625002727032,-3.572237387425224,3.7920134505328735,-2.4773081066021096
2995000000.0,3.7912177821690523,-2.473835591968873,5.238099837264026,-3.5712125602510314,3.7906499056235625,-2.4738547640370334
3000000000.0,3.789859527152754,-2.4703931557990937,5.239541668218203,-3.5671324583361756,3.789291657641475,-2.470412292907229
3005000000.0,3.788506511744258,-2.46696156250407,5.231806882131952,-3.5501709751070214,3.7879385829962087,-2.4669806039927513
3010000000.0,3.787158702875912,-2.4635407610040034,5.23453600162507,-3.548659348999005,3.7865907913309003,-2.4635597802606095
3015000000.0,3.785816067748339,-2.460130700522564,5.227761693874416,-3.5412464724010198,3.785248113608245,-2.460149676110343
3020000000.0,3.784478573827882,-2.4567313305847547,5.222013443449429,-3.536192316960531,3.783910585600099,-2.4567502743984115
3025000000.0,3.7831461888440807,-2.4533426010148,5.223565762520245,-3.537461308280276,3.7825782145619185,-2.453361539491824
3030000000.0,3.781818880787169,-2.4499644619340493,5.2083692222796065,-3.5360104023431953,3.7812508242200846,-2.4499833998386045
3035000000.0,3.780496617905607,-2.446596863758899,5.214873530390529,-3.535062250373826,3.7799286000982786,-2.446615778245106
3040000000.0,3.7791793687036357,-2.4432397571987283,5.208296518840828,-3.5334233988587784,3.7786113161949526,-2.443258659901146
3045000000.0,3.777867101938856,-2.439893093253852,5.211441434660565,-3.5347638043697884,3.7772990722506568,-2.43991198930216
3050000000.0,3.7765597866198397,-2.436556823213491,5.213561138638389,-3.5230472149296332,3.775991758663912,-2.436575641212576
3055000000.0,3.7752573920037635,-2.43323089865376,5.209668374737553,-3.5250843520780855,3.774689348582425,-2.433249722228149
3060000000.0,3.773959887594065,-2.4299152714356644,5.213682649107276,-3.5254885853707116,3.773391870780772,-2.4299340822097526
3065000000.0,3.772667243138132,-2.4266098937031235,5.219628766705526,-3.5210625010511793,3.772099258042495,-2.4266286624960887
3070000000.0,3.7713794286250075,-2.423314717880999,5.221345038499262,-3.514419789060344,3.770811449046574,-2.4233334373241475
3075000000.0,3.7700964142831257,-2.4200296966731463,5.222230915756929,-3.5134488573432017,3.7695284423311755,-2.420048399415636
3080000000.0,3.7688181705780717,-2.4167547830604788,5.2175626581174654,-3.4924200070569227,3.7682501513166438,-2.416773363807731
3085000000.0,3.7675446682103617,-2.4134899302990473,5.229339972078623,-3.4954080542576706,3.766976722142067,-2.4135085033541146
3090000000.0,3.76627587811325,-2.4102350919181315,5.228938867088557,-3.4927994206700377,3.765707930559187,-2.410253640690015
3095000000.0,3.7650117714505575,-2.4069902217183547,5.232537424708141,-3.471119929672115,3.764443821699188,-2.4070086347760222
3100000000.0,3.763752319614527,-2.403755273769806,5.232656409031743,-3.4688459259164115,3.7631843716977524,-2.4037736637728178
3105000000.0,3.762497494223696,-2.400530202410178,5.233229453897321,-3.4666176956678565,3.761929550738731,-2.400548569083489
3110000000.0,3.7612472671207957,-2.3973149622429233,5.227503903026388,-3.451044998020979,3.760679276554992,-2.397333238689578
3115000000.0,3.7600016103706726,-2.394109508135421,5.220768354501781,-3.4372421853569266,3.75943356920627,-2.3941277055958157
3120000000.0,3.758760496258229,-2.3909137952171635,5.218209320729809,-3.426571830913854,3.7581924316104005,-2.3909319261016186
3125000000.0,3.757523897286388,-2.387727778877946,5.218337810764529,-3.418200748689783,3.756955826942108,-2.38774585270635
