f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
525000000.0,7.333775817933024,-7.199861268628452,16.036857623568373,-10.415798255450653,7.333270472950486,-7.199914328583163,7.333270472950486,-7.199914328583163
530000000.0,7.27804235836982,-7.161955989153886,15.925319985432253,-10.432650715852233,7.277536455653949,-7.16200923841048,7.277536455653949,-7.16200923841048
535000000.0,7.223421125619271,-7.124191403368009,15.806369930534334,-10.433588500448653,7.222914599065667,-7.124244747802261,7.222914599065667,-7.124244747802261
540000000.0,7.16988605352471,-7.086576965725705,15.711171577801068,-10.445026313823966,7.16937906402975,-7.086630451457512,7.16937906402975,-7.086630451457512
545000000.0,7.117411695972904,-7.049121468517496,15.624808680975596,-10.451685566485457,7.116904293364508,-7.0491750577811025,7.116904293364508,-7.0491750577811025
550000000.0,7.065973216504574,-7.011833077200646,15.536733985952184,-10.440160799220779,7.0654653699860415,-7.011886655676337,7.0654653699860415,-7.011886655676337
555000000.0,7.0155463776114235,-6.97471936397691,15.441093494978833,-10.449768001467742,7.015038055911946,-6.974773076704599,7.015038055911946,-6.974773076704599
560000000.0,6.966107529778985,-6.937787339697242,15.33051125816982,-10.448139301925043,6.96559862332979,-6.937841129220786,6.96559862332979,-6.937841129220786
565000000.0,6.917633600328909,-6.901043484170755,15.250280695185554,-10.444547214503789,6.917124301069453,-6.901097310602023,6.917124301069453,-6.901097310602023
570000000.0,6.870102082109206,-6.864493774952363,15.147670193984203,-10.452932948007165,6.8695922541412635,-6.864547737527307,6.8695922541412635,-6.864547737527307
575000000.0,6.823491022076142,-6.828143714680669,15.061745867376693,-10.436245543941174,6.822980747934294,-6.82819763699794,6.822980747934294,-6.82819763699794
580000000.0,6.777779009807152,-6.791998357034757,14.971426347022051,-10.438328117812778,6.777268276052435,-6.7920523654119185,6.777268276052435,-6.7920523654119185
585000000.0,6.732945165980075,-6.756062331375814,14.872331240799495,-10.435522299385147,6.732433909211085,-6.756116403008732,6.732433909211085,-6.756116403008732
590000000.0,6.6889691308504045,-6.720339866136743,14.773835994792156,-10.438159345399638,6.688457357647255,-6.720394036376333,6.688457357647255,-6.720394036376333
595000000.0,6.645831052754762,-6.684834811020221,14.691260679678042,-10.43277997332201,6.645318856688661,-6.684889014586911,6.645318856688661,-6.684889014586911
600000000.0,6.603511576665866,-6.64955065806313,14.598927680751695,-10.424025562809474,6.602998889624565,-6.649604882532105,6.602998889624565,-6.649604882532105
605000000.0,6.561991832821301,-6.614490561622643,14.522142338227432,-10.415836810370097,6.561478753810927,-6.614544797639738,6.561478753810927,-6.614544797639738
610000000.0,6.521253425445857,-6.579657357336913,14.454069165924807,-10.419479591337737,6.520740019170027,-6.5797116746004045,6.520740019170027,-6.5797116746004045
615000000.0,6.481278421584939,-6.545053580110838,14.3386887129884,-10.416502191804794,6.480764374288387,-6.545107977410563,6.480764374288387,-6.545107977410563
620000000.0,6.442049340064224,-6.510681481175117,14.264197463388843,-10.389613339731985,6.441534893665729,-6.510735769039982,6.441534893665729,-6.510735769039982
625000000.0,6.403549140588947,-6.476543044264613,14.184901552543737,-10.399736469312792,6.403034293951834,-6.47659746673265,6.403034293951834,-6.47659746673265
630000000.0,6.365761212994318,-6.44264000095986,14.086762080309652,-10.388985576330281,6.365245824527883,-6.442694439500078,6.365245824527883,-6.442694439500078
