f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
4540000000.0,5.0860003032945365,-3.539256252795997,6.339911269050416,-4.734006068062699,4.6110027375309155,-2.5603160494012682,4.6110027375309155,-2.5603160494012682
4545000000.0,5.084934866724752,-3.536236384662854,6.3385640658277875,-4.718101480131016,4.607300569581878,-2.558689756978907,4.607300569581878,-2.558689756978907
4550000000.0,5.083872832369942,-3.5332234104046236,6.330336244264313,-4.7150401605823165,4.608676595004121,-2.5573942617893657,4.608676595004121,-2.5573942617893657
4555000000.0,5.0828141858765115,-3.530217309525015,6.327221615407138,-4.708090621337731,4.606319311934396,-2.555292527728114,4.606319311934396,-2.555292527728114
4560000000.0,5.081758912965851,-3.5272180616061193,6.321978346954358,-4.700222271427375,4.604011737865191,-2.5524379438754536,4.604011737865191,-2.5524379438754536
4565000000.0,5.080706999433875,-3.5242256463080586,6.317195608157886,-4.69235013692088,4.608176141790213,-2.550978061232443,4.608176141790213,-2.550978061232443
4570000000.0,5.079658431150555,-3.521240043368624,6.312922976087478,-4.682953027154107,4.604071105421965,-2.549585095707646,4.604071105421965,-2.549585095707646
4575000000.0,5.078613194059463,-3.518261232602924,6.306894390078771,-4.672508099136237,4.602749012326334,-2.5489628973593743,4.602749012326334,-2.5489628973593743
4580000000.0,5.077571274177319,-3.5152891939030297,6.305015822023677,-4.669111377216987,4.6033867005732265,-2.5442901082174707,4.6033867005732265,-2.5442901082174707
4585000000.0,5.076532657593531,-3.5123239072376284,6.300262450908962,-4.658227700979145,4.604283442266418,-2.544610864390241,4.604283442266418,-2.544610864390241
4590000000.0,5.075497330469754,-3.5093653526516717,6.295808604723574,-4.655814940796361,4.603843246186434,-2.5402006925860294,4.603843246186434,-2.5402006925860294
4595000000.0,5.074465279039438,-3.506413510266027,6.287224738202408,-4.6508762456666926,4.602148859630483,-2.540420444585645,4.602148859630483,-2.540420444585645
4600000000.0,5.07343648960739,-3.5034683602771364,6.282561172206746,-4.643616375682513,4.599966076247062,-2.5375479058896686,4.599966076247062,-2.5375479058896686
4605000000.0,5.072410948549331,-3.5005298829566707,6.275872242013124,-4.640910817056618,4.601027731650119,-2.535910419943931,4.601027731650119,-2.535910419943931
4610000000.0,5.07138864231146,-3.497598058651189,6.272318088166187,-4.63435522000811,4.599858134938956,-2.5359987640767305,4.599858134938956,-2.5359987640767305
4615000000.0,5.070369557410023,-3.4946728677817953,6.271367740019953,-4.634715490514556,4.599922806835306,-2.5304913711639956,4.599922806835306,-2.5304913711639956
4620000000.0,5.069353680430879,-3.4917542908438057,6.26887925325502,-4.635309987223531,4.599968546701459,-2.529154026587459,4.599968546701459,-2.529154026587459
4625000000.0,5.068340998029078,-3.4888423084064093,6.262634159373916,-4.6277876710750885,4.599169506663954,-2.5271374256654653,4.599169506663954,-2.5271374256654653
4630000000.0,5.06733149692843,-3.485936901112332,6.260789736437931,-4.625443698800451,4.597221884759362,-2.524375044779501,4.597221884759362,-2.524375044779501
4635000000.0,5.06632516392109,-3.483038049677505,6.2609521983088765,-4.619922159390663,4.597191802282121,-2.520815832594233,4.597191802282121,-2.520815832594233
4640000000.0,5.065321985867136,-3.4801457348907334,6.258731723528155,-4.618227748433934,4.595765592709906,-2.519203445202838,4.595765592709906,-2.519203445202838
4645000000.0,5.064321949694157,-3.4772599376133666,6.261728039334983,-4.614930480419825,4.59491780190561,-2.5171723646896176,4.59491780190561,-2.5171723646896176
4650000000.0,5.063325042396834,-3.474380638778971,6.2584127756880354,-4.612677721360073,4.595268730826316,-2.5156663543778865,4.595268730826316,-2.5156663543778865
4655000000.0,5.062331251036541,-3.471507819393001,6.260715448050247,-4.607510140113025,4.591292095177481,-2.5113901288917138,4.591292095177481,-2.5113901288917138
4660000000.0,5.06134056274093,-3.4686414605324782,6.260203316779408,-4.6039544870691405,4.5919888697241005,-2.5087650811343445,4.5919888697241005,-2.5087650811343445
4665000000.0,5.0603529647035295,-3.465781543345665,6.260423597663777,-4.59935864797871,4.592789589551145,-2.504761468358283,4.592789589551145,-2.504761468358283
4670000000.0,5.059368444183345,-3.462928049051747,6.263647956296731,-4.599159152626423,4.5932325732732995,-2.505035861939856,4.5932325732732995,-2.505035861939856
4675000000.0,5.058386988504461,-3.4600809589405084,6.260016517529482,-4.590350539257489,4.589827744708368,-2.5038287014524276,4.589827744708368,-2.5038287014524276
4680000000.0,5.057408585055644,-3.457240254372018,6.260763008139619,-4.587625232590278,4.589713795844194,-2.5012626733436925,4.589713795844194,-2.5012626733436925
4685000000.0,5.056433221289951,-3.4544059167763144,6.2596649392550585,-4.5830975884154,4.590201603143116,-2.5031771748641436,4.590201603143116,-2.5031771748641436
4690000000.0,5.055460884724341,-3.4515779276530836,6.25954915714277,-4.575488534779161,4.583010547509549,-2.4969250424548806,4.583010547509549,-2.4969250424548806
4695000000.0,5.054491562939286,-3.4487562685713526,6.259268930587625,-4.564633271816591,4.586001986970667,-2.496145893335513,4.586001986970667,-2.496145893335513
4700000000.0,5.053525243578388,-3.4459409211691763,6.256389469077373,-4.558384589719384,4.584576887523869,-2.491735749715162,4.584576887523869,-2.491735749715162
4705000000.0,5.052561914347997,-3.443131867153326,6.2579360538112025,-4.55001102832031,4.580585296257365,-2.5025037689949987,4.580585296257365,-2.5025037689949987
4710000000.0,5.051601563016834,-3.4403290882989843,6.260147988751893,-4.538699938301407,4.578755371359685,-2.4905002364103606,4.578755371359685,-2.4905002364103606
4715000000.0,5.05064417741561,-3.4375325664494323,6.25511088776924,-4.531174442044383,4.577448176442821,-2.4877730612999986,4.577448176442821,-2.4877730612999986
4720000000.0,5.049689745436658,-3.4347422835157495,6.245241190535507,-4.528299694216109,4.576968938783216,-2.490068901431473,4.576968938783216,-2.490068901431473
4725000000.0,5.048738255033557,-3.43195822147651,6.24778513835771,-4.520606778799027,4.5783476448280975,-2.4838718575852905,4.5783476448280975,-2.4838718575852905
4730000000.0,5.047789694220768,-3.4291803623774757,6.243927694914248,-4.513882505193303,4.577828136466619,-2.481195105668315,4.577828136466619,-2.481195105668315
4735000000.0,5.046844051073265,-3.4264086883313016,6.239064737672578,-4.505545502190744,4.57581626548552,-2.4811187270381083,4.57581626548552,-2.4811187270381083
4740000000.0,5.045901313726174,-3.4236431815172312,6.227578458351301,-4.497469238505756,4.57561627209912,-2.4767109272049437,4.57561627209912,-2.4767109272049437
4745000000.0,5.044961470374407,-3.4208838241808044,6.227356046278612,-4.498108166482008,4.57859711687027,-2.47335425525721,4.57859711687027,-2.47335425525721
4750000000.0,5.0440245092723135,-3.4181305986335535,6.219049857745283,-4.492590204556575,4.5715925412613565,-2.471786804371255,4.5715925412613565,-2.471786804371255
4755000000.0,5.043090418733313,-3.4153834872527193,6.221123701820766,-4.4820488068141,4.568977700668882,-2.4677214349890617,4.568977700668882,-2.4677214349890617
4760000000.0,5.042159187129551,-3.412642472480948,6.216957195539047,-4.487256363268364,4.570612751023593,-2.4675215754833038,4.570612751023593,-2.4675215754833038
4765000000.0,5.041230802891543,-3.4099075368260063,6.209717893034948,-4.4758012736409185,4.568345916721417,-2.464038806959366,4.568345916721417,-2.464038806959366
4770000000.0,5.040305254507828,-3.4071786628604865,6.2174562401229165,-4.470681467385781,4.567339026994138,-2.4605675233210547,4.567339026994138,-2.4605675233210547
4775000000.0,5.0393825305246205,-3.404455833221521,6.215058278792325,-4.479932640013992,4.566245099806194,-2.4603608794024425,4.566245099806194,-2.4603608794024425
4780000000.0,5.03846261954547,-3.4017390306104955,6.222718513561562,-4.469590796249876,4.5643313213474075,-2.457850569391363,4.5643313213474075,-2.457850569391363
4785000000.0,5.037545510230916,-3.3990282377927605,6.213444084385335,-4.471653276037645,4.563465608460568,-2.4593675838091986,4.563465608460568,-2.4593675838091986
4790000000.0,5.0366311912981505,-3.3963234375973474,6.221619568522269,-4.457877110440251,4.56416009395491,-2.4522804331477595,4.56416009395491,-2.4522804331477595
4795000000.0,5.035719651520684,-3.3936246129166876,6.222531102765604,-4.450608237228953,4.562172507213138,-2.4529512543673855,4.562172507213138,-2.4529512543673855
4800000000.0,5.034810879728006,-3.390931746706332,6.22590924544472,-4.440721351244826,4.558166021242847,-2.4490361122401207,4.558166021242847,-2.4490361122401207
4805000000.0,5.033904864805258,-3.388244821984666,6.216373875966913,-4.432106317164885,4.556970753542889,-2.4506471185395142,4.556970753542889,-2.4506471185395142
