f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones)_re","Medido (completo, 4 patrones)_im"
1000000.0,19.29991973681397,-0.035631622417196696,2.0580630961980284,2.5868080654394072,8.68682021065357,-8.178907433196848
2000000.0,19.2996789521628,-0.07126215793990393,3.61359396599964,6.294320844397508,13.764119756935893,-6.4146988929848385
3000000.0,19.299277660766485,-0.10689051978439265,6.757197481072218,8.585625802004088,16.04112269209842,-5.2680996226925805
4000000.0,19.298715887155858,-0.14251562138843094,8.886554747957643,9.518067750563795,16.805945623285943,-4.5269963911793285
5000000.0,19.297993665668834,-0.17813637652197348,11.40027825093483,9.763538938109185,17.443962468216036,-3.8441224409389707
6000000.0,19.297111040445166,-0.2137516993977796,13.259409114475925,9.525833730921805,17.795917492486755,-3.376095322803419
7000000.0,19.296068065419696,-0.249360504781937,14.861972803910858,9.219339178148358,17.990168030282867,-2.9717585790475294
8000000.0,19.29486480431412,-0.28496170810426685,15.98574300670067,8.6331828708817,18.153158502697192,-2.707349232274084
9000000.0,19.29350133062725,-0.32055422556858726,16.92798097801023,8.106005159306605,18.24993255674791,-2.4830090143449017
10000000.0,19.29197772762381,-0.3561369742628106,17.67534805593523,7.422671495406626,18.357148803235223,-2.2947615893257747
11000000.0,19.29029408832171,-0.3917088722688535,18.07831668807525,6.950225472857839,18.417594317894615,-2.197122581751266
12000000.0,19.28845051547785,-0.4272688387723323,18.51791045945302,6.5442720400494405,18.44831905711954,-2.095118131585813
13000000.0,19.28644712157249,-0.46281579417202523,18.992850684801578,6.020816114028613,18.48774718088128,-1.972411319199848
14000000.0,19.28428402879205,-0.49834866018907387,19.34957055476388,5.673301129221374,18.495588295253796,-1.8957894200833407
15000000.0,19.281961369010546,-0.533866359975904,19.63032355916049,5.427763920731953,18.489291620486558,-1.8486701103242345
16000000.0,19.279479283769483,-0.569367818224841,19.652475139862958,5.108910883777885,18.52963964450277,-1.8376216668687815
17000000.0,19.276837924256334,-0.6048519612763967,20.01819739687946,4.705058059474079,18.53086739511897,-1.7534225694617651
18000000.0,19.274037451281536,-0.6403177172272069,20.12756050184547,4.3639472820773415,18.55587529822223,-1.7211542862502638
19000000.0,19.271078035254092,-0.6757640160375941,20.21965047876163,4.0656053661156335,18.57460549606297,-1.6972226910013897
