f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones)_re","Medido (completo, 4 patrones)_im"
1000000.0,20.88977420402549,-0.0626364631044975,14.215207544664803,-2.515395677734165,20.889348419295608,-0.06261147245381457
2000000.0,20.889096851410685,-0.12526803593178867,18.393894546050163,-0.26791917533151866,20.88864964113628,-0.1252684656402744
3000000.0,20.88796804806799,-0.18788982947920094,20.271559439458784,-0.6727551268387887,20.88751612677895,-0.18789051375773155
4000000.0,20.88638797047205,-0.25049695729243165,20.446571867410338,-0.06204983300604394,20.885935882514882,-0.2504990296879298
5000000.0,20.88435686559082,-0.31308453673799025,20.927645061724572,-0.3079751981922391,20.883904285650505,-0.3130868136672686
6000000.0,20.88187505078904,-0.37564769027354966,21.15348436644639,-0.2487766250089154,20.881422278425124,-0.3756504816552321
7000000.0,20.878942913704364,-0.43818154671551557,21.513764564596187,-0.13114803551952028,20.878489913605232,-0.43818477717415627
8000000.0,20.875560912096013,-0.5006812425031196,21.601574205086532,-0.23882823869718972,20.875107877056355,-0.5006848814001775
9000000.0,20.871729573666258,-0.5631419229583514,21.721530613063443,-0.2179964664840231,20.871276461421832,-0.5631459791953415
10000000.0,20.867449495854807,-0.6255587435410449,21.824276209098883,-0.4713923392532673,20.8669964020394,-0.6255632025768654
11000000.0,20.86272134560614,-0.6879268710984374,21.731338462673637,-0.40495765719821986,20.86226818306827,-0.687931805899903
12000000.0,20.85754585911013,-0.7502414851085315,21.805271629547264,-0.29513828898174893,20.85709257978019,-0.7502468393071517
13000000.0,20.851923841516008,-0.8124977789165883,21.947018466496054,-0.4612503994905393,20.851470571986518,-0.8125035137487961
14000000.0,20.845856166619942,-0.8746909609640892,22.10454927611702,-0.5192764205920279,20.845402876548906,-0.8746970669726283
15000000.0,20.839343776526427,-0.936816256009515,22.21303295672933,-0.40401638435146475,20.838890379400446,-0.9368226923447852
16000000.0,20.832387681283755,-0.9988689063402926,22.035466865641702,-0.39670604820138744,20.831934140373637,-0.9988758668767262
17000000.0,20.82498895849382,-1.0608441729752673,22.295114153366352,-0.567747537055976,20.824535506702066,-1.0608514431643057
18000000.0,20.817148752896497,-1.122737336857079,22.227353494501433,-0.6620948927973809,20.81669523499756,-1.122745088709244
19000000.0,20.808868275928994,-1.1845437000338064,22.214925196699568,-0.7184009799949695,20.808414689506726,-1.1845518877477006
20000000.0,20.800148805260346,-1.2462585868292875,22.257399939130753,-0.664191061542901,20.799695099584333,-1.2462671334727555
21000000.0,20.790991684301535,-1.307877345001494,22.26835870337905,-0.6886033668555593,20.790537889894253,-1.3078862960417121
22000000.0,20.781398321691473,-1.3693953468883895,22.298198350989338,-0.678136695607129,20.78094441636173,-1.3694046697980746
23000000.0,20.771370190759278,-1.430807990540675,22.212780226851173,-0.7985111963690663,20.77091621921868,-1.4308178269283531
24000000.0,20.760908828963153,-1.4921107008408707,22.346426216758314,-0.8020150500135228,20.760454797106867,-1.4921208322114239
25000000.0,20.75001583730639,-1.553298930608168,22.325283586946327,-0.7728629454875077,20.749561640293393,-1.553309453606853
26000000.0,20.738692879730717,-1.6143681616885146,22.29125984056121,-0.8582601076652376,20.738238603645097,-1.6143791446539033
27000000.0,20.726941682487656,-1.675313906029408,22.27867325769525,-0.8603249432858706,20.726487261742538,-1.6753252884496492
28000000.0,20.714764033488073,-1.7361317067388744,22.21179753711624,-0.8316498128475083,20.714309405479543,-1.7361435261458997
29000000.0,20.702161781630597,-1.7968171391281398,22.308191792879853,-0.9179273380701947,20.701707133683634,-1.7968292886539394
30000000.0,20.689136836109178,-1.857365811737502,22.32440335817979,-1.0462662867622439,20.688682167688196,-1.8573783939668922
31000000.0,20.67569116570045,-1.917773367344938,22.477186887438,-0.9526340535217965,20.67523634188423,-1.9177861086027317
32000000.0,20.661826798031242,-1.9780354839569816,22.4146633522977,-1.0411966083127682,20.661371862686646,-1.97804871561249
33000000.0,20.647545818826806,-2.0381478757814433,22.343804992340644,-1.0412127913202682,20.64709067066312,-2.038161549875019
34000000.0,20.632850371140222,-2.098106294181533,22.36207233489429,-1.0427639906719712,20.632395061773742,-2.0981203121734966
35000000.0,20.6177426545636,-2.1579065286109858,22.35804764354782,-1.1290082401431432,20.617287264629212,-2.157920967731947
36000000.0,20.602224924421495,-2.2175444075298,22.441000827897874,-1.200470601162768,20.601769494996482,-2.217559156198452
37000000.0,20.586299490947162,-2.2770157993002016,22.3851521722687,-1.1213366491854067,20.58584374021746,-2.2770309103416215
38000000.0,20.569968718442112,-2.336316613062486,22.341162038885283,-1.2377301265979213,20.569512892186026,-2.336332211050841
39000000.0,20.553235024419664,-2.3954427995903926,22.338955232628162,-1.2333938872510632,20.552778996718715,-2.3954587465428205
40000000.0,20.53610087873288,-2.4543903521256762,22.386213639167273,-1.3024549881526106,20.53564477681365,-2.454406632286277
41000000.0,20.518568802687607,-2.5131553071915875,22.469367758960647,-1.3347486243671935,20.51811260869717,-2.513171841808726
42000000.0,20.500641368141128,-2.5717337453849534,22.40055557863329,-1.378503545989215,20.500184973358483,-2.571750741472299
43000000.0,20.48232119658701,-2.6301217921465985,22.422333670024024,-1.3661782866017431,20.481864593772727,-2.630139079819451
44000000.0,20.463610958226724,-2.6883156185098342,22.408715480061208,-1.4375287542460955,20.463154232123614,-2.6883333123552187
45000000.0,20.444513371028723,-2.746311441826809,22.352264957975258,-1.4241268522313963,20.444056362006986,-2.746329532052154
46000000.0,20.425031199775443,-2.8041055264724624,22.37485849893821,-1.4672801561032112,20.42457405150122,-2.80412394150911
47000000.0,20.40516725509888,-2.8616941845259136,22.347055732779243,-1.505176084770866,20.4047099152296,-2.8617129927271616
48000000.0,20.384924392505408,-2.919073776429075,22.357676403496313,-1.502685805272638,20.384466827999244,-2.919092881545589
49000000.0,20.36430551139033,-2.9762407116223457,22.39090979094353,-1.598890447493218,20.36384789504262,-2.976260161180149
50000000.0,20.34331355404286,-3.0331914491572203,22.338671767107805,-1.5836428235661963,20.34285563108039,-3.033211275454392
51000000.0,20.321951504642094,-3.0899224982856905,22.357221066536688,-1.6270753741621404,20.32149342952716,-3.0899426378545636
52000000.0,20.300222388244592,-3.146430419026325,22.34128020512287,-1.6220905543967625,20.29976404615095,-3.1464508801230266
53000000.0,20.278129269764207,-3.202711822706928,22.353400896848573,-1.6966933376486026,20.277670818750803,-3.2027326298507948
54000000.0,20.255675252944684,-3.2587633724837066,22.37555483963015,-1.7138225083704466,20.255216604160257,-3.258784449521864
55000000.0,20.23286347932574,-3.314581783836872,22.329702523234882,-1.7375672885636895,20.232404573600544,-3.3146032516923056
56000000.0,20.20969712720316,-3.3701638250426504,22.34410080606327,-1.796321388168464,20.20923808424312,-3.3701856103434165
57000000.0,20.186179410583556,-3.4255063176216574,22.34852001269633,-1.869471807750063,20.185720245021283,-3.4255284504182946
58000000.0,20.1623135781343,-3.4806061367636314,22.320423558385247,-1.8245200232282317,20.161854041425663,-3.4806285492287863
59000000.0,20.13810291212937,-3.5354602117285494,22.339001690236554,-1.8379151318994733,20.13764315464961,-3.5354828742194675
60000000.0,20.113550727391576,-3.5900655262241212,22.356717936784076,-1.8941547164125547,20.113090828252663,-3.590088482523927
61000000.0,20.088660370231793,-3.6444191187597137,22.325481313886627,-1.9117225561247184,20.088200199592123,-3.644442415897176
62000000.0,20.063435217385816,-3.698518082976772,22.326497845462168,-1.9783260002781535,20.062974904273876,-3.6985417113901122
63000000.0,20.037878674949397,-3.752359567955784,22.318233759005174,-2.009252916145726,20.037418138429643,-3.752383502061732
64000000.0,20.01199417731197,-3.8059407784998975,22.28111789162076,-2.0609765915329024,20.011533423072635,-3.8059650963059823
65000000.0,19.985785186089785,-3.859258975395275,22.319917373420534,-2.071319581374961,19.98532421944926,-3.8592834743652475
66000000.0,19.959255189058815,-3.9123114756483073,22.29709524000221,-2.0953813244126835,19.958793962081305,-3.9123362909722026
67000000.0,19.932407699088177,-3.965095652699828,22.26863828707519,-2.150788210653849,19.93194626711631,-3.9651208315055135
68000000.0,19.90524625307446,-4.017608936616446,22.28485806990693,-2.160665641688844,19.90478457568955,-4.01763432751685
69000000.0,19.877774410877603,-4.069848814259191,22.258491317904355,-2.1990326963229636,19.87731249257788,-4.0698745377402235
70000000.0,19.84999575425881,-4.121812829429603,22.244540528061965,-2.225534350097855,19.84953358390057,-4.121838841385475
71000000.0,19.82191388582101,-4.173498582993502,22.291245079071278,-2.249547311862698,19.82145153597668,-4.173524745391675
72000000.0,19.793532427952417,-4.224903732982581,22.268450796967176,-2.3196672150318736,19.793069906308983,-4.224930253431116
73000000.0,19.764855021773663,-4.276025994674069,22.225336317363627,-2.3504811188085606,19.76439221483535,-4.276052862298784
74000000.0,19.73588532608899,-4.326863140648686,22.225715229876293,-2.370927040401593,19.735422267785747,-4.326890243287716
75000000.0,19.706627016342022,-4.3774130008271,22.22249999519073,-2.375376921914812,19.706163664329598,-4.377440319776092
76000000.0,19.677083783576585,-4.427673462485156,22.196020218729775,-2.4324830752656115,19.67662022281608,-4.427701119907694
77000000.0,19.647259333402996,-4.477642470248127,22.18308399110923,-2.432877149291702,19.646795452293077,-4.477670352742654
78000000.0,19.61715738497034,-4.527318026064245,22.19855475219733,-2.4500592062923845,19.61669326094608,-4.527346086663994
79000000.0,19.586781669945125,-4.576698189157797,22.173906069683497,-2.482669302817393,19.586317279883296,-4.576726540084702
80000000.0,19.556135931496797,-4.625781075962086,22.175914722533925,-2.5018463945626204,19.555671281777812,-4.625809630703925
81000000.0,19.525223923290476,-4.674564860032515,22.164767492588574,-2.512321107518504,19.524758971963937,-4.674593632482338
82000000.0,19.494049408487406,-4.723047771940147,22.17545151011553,-2.553248979260781,19.493584262195636,-4.723076751463962
83000000.0,19.462616158753438,-4.771228099146014,22.133982833385215,-2.560631965971781,19.46215065336932,-4.771257357923518
84000000.0,19.43092795327599,-4.819104185856526,22.141267375929615,-2.6186057003545353,19.43046228946867,-4.819133679492839
85000000.0,19.39898857778983,-4.8666744328603,22.1240267282117,-2.6638772920864913,19.39852268532719,-4.8667041994214895
86000000.0,19.36680182361207,-4.913937297346719,22.147427164209823,-2.6840195943276806,19.36633570564001,-4.913967191020497
87000000.0,19.3343714866867,-4.960891292706619,22.086652112726185,-2.713691722896463,19.3339050284322,-4.960921537574862
88000000.0,19.301701366639012,-5.007534988315411,22.114124365484695,-2.741936049199138,19.301234709743248,-5.007565354586643
89000000.0,19.268795265840286,-5.053867009298993,22.0934673641424,-2.7829747490906263,19.268328362844283,-5.0538976378489675
90000000.0,19.23565698848296,-5.099886036282852,22.053420951590418,-2.8138269206515285,19.23518977962678,-5.099916957181646
91000000.0,19.20229033966667,-5.145590805124674,22.055434735263024,-2.8414156315170125,19.20182288783095,-5.145621900516578
92000000.0,19.16869912449547,-5.19098010663087,22.047468777842102,-2.8367764544510483,19.168231327279198,-5.191011341958568
93000000.0,19.134887147186365,-5.236052786257376,22.041563398819278,-2.917395388310753,19.13441923383537,-5.236084303048945
94000000.0,19.10085821018967,-5.280807743795108,22.04268971688713,-2.928997419817556,19.10039001108221,-5.280839397282072
95000000.0,19.06661611332118,-5.325243933040469,22.02647918851589,-2.9565527789075956,19.066147639313485,-5.325275794307199
96000000.0,19.032164652906637,-5.369360361451262,22.010179427244964,-2.967263782182206,19.031695857878816,-5.369392396157112
97000000.0,18.997507620938514,-5.413156089788446,22.002515408184546,-3.019847035543249,18.997038634721743,-5.41318834908938
98000000.0,18.96264880424554,-5.456630231744076,22.02144642302322,-3.055949944244848,18.962179633589336,-5.456662609232
99000000.0,18.927591983675004,-5.499781953555864,21.983945572938104,-3.0766600957245838,18.92712247868939,-5.499814570581714
100000000.0,18.892340933288118,-5.542610473608728,21.988275138335602,-3.1118484782732625,18.89187121491368,-5.542643239909589
101000000.0,18.856899419568613,-5.585115062023731,21.97593220601383,-3.130538633849364,18.856429410033844,-5.585147987729495
102000000.0,18.82127120064474,-5.627295040234823,21.95875192579316,-3.17891530231534,18.82080097341176,-5.627328194850006
103000000.0,18.785460025524827,-5.6691497805537665,21.952607803755427,-3.20887356221927,18.78498955194083,-5.669183093409404
104000000.0,18.749469633346514,-5.710678705723646,21.950158695757587,-3.2293839706588674,18.74899889514074,-5.710712143529367
105000000.0,18.713303752639895,-5.751881288461378,21.9255162787508,-3.240073214387274,18.712832676133505,-5.751914890011355
106000000.0,18.676966100604567,-5.792757050989584,21.925502476410106,-3.283060159951663,18.676494829835335,-5.792790810175511
107000000.0,18.640460382400818,-5.833305564558272,21.902418708302868,-3.3144538400673587,18.639988836308902,-5.833339520245495
108000000.0,18.60379029045498,-5.873526448956683,21.895755397634225,-3.3338807938747888,18.60331847006178,-5.8735605251463925
109000000.0,18.566959503779046,-5.9134193720156984,21.876134139863,-3.3602912326429712,18.566487401846484,-5.913453617961589
110000000.0,18.529971687304702,-5.952984049101251,21.883517507000402,-3.3966289801929537,18.5294993928666,-5.953018404758919
111000000.0,18.49283049123175,-5.992220242599051,21.85912733335329,-3.4130494393347495,18.492357876718355,-5.9922547535949535
112000000.0,18.455539550391045,-6.031127761391097,21.862507218244108,-3.4600425453931236,18.45506676878565,-6.031162411648558
113000000.0,18.418102483621993,-6.069706460324304,21.842770276652924,-3.4802891628256503,18.417629404990816,-6.069741254638645
114000000.0,18.38052289316461,-6.107956239671652,21.835787314450585,-3.52628289305065,18.380049623839547,-6.107991196529082
115000000.0,18.342804364066208,-6.145877044586238,21.820423492737408,-3.53377225382782,18.342330771351538,-6.145912096796301
